,Order_id,Driver_id,Arrive_step,Response_step,Pickup_step,Pickup_Latitude,Pickup_Longitude,Dropoff_Latitude,Dropoff_Longitude,Pickup_Grid,Dropoff_Grid,Pickup_Point,Dropoff_Point,Travel_dis,Travel_time,date,Matching_patience,Fare,Travel_duration,Travel_distance,Fare_A,Fare_B,Travel_minute
6989,O6586,Waiting,3568,86400,86400,40.75038588122248,-73.9806441050473,40.73378904948524,-73.97809721465966,892a100d29bffff,892a100d3dbffff,"[40.75038588122248, -73.9806441050473]","[40.73378904948524, -73.97809721465966]",2236.576245976258,40,2020-12-01,7.0,7.07668522688424,6,1.3866772725052805,6.0,7.0,6
6990,O8696,Waiting,3568,86400,86400,40.76259571030784,-73.96638752211732,40.76365218403961,-73.95956690746326,892a100d68fffff,892a100d44bffff,"[40.762595710307835, -73.96638752211732]","[40.76365218403961, -73.95956690746326]",919.3398095011772,16,2020-12-01,5.0,7.0,2,0.5699906818907299,6.0,7.0,2
6991,O7384,Waiting,3569,86400,86400,40.75553653786188,-73.98538385441658,40.76395992738004,-73.96951058148149,892a100d66bffff,892a100d613ffff,"[40.75553653786188, -73.98538385441658]","[40.76395992738004, -73.96951058148149]",2393.5794822046714,43,2020-12-01,7.0,7.597033738192067,7,1.4840192789668962,6.5,7.0,7
6992,O6524,Waiting,3569,86400,86400,40.77888128759849,-73.95766643242989,40.75324921842021,-73.97621813617907,892a1008903ffff,892a100d62bffff,"[40.77888128759849, -73.95766643242989]","[40.75324921842021, -73.97621813617907]",4214.6144595763935,75,2020-12-01,6.0,11.322856688640384,12,2.613060964937364,9.0,7.300000000000001,12
6993,O8643,Waiting,3569,86400,86400,40.74103597057276,-74.0064590828714,40.75394819961794,-73.97891507137325,892a10721b3ffff,892a100d667ffff,"[40.74103597057276, -74.0064590828714]","[40.75394819961794, -73.97891507137325]",4051.991789542981,72,2020-12-01,3.0,11.146411091654134,12,2.5122349095166485,9.0,7.300000000000001,12
6994,O7134,Waiting,3569,86400,86400,40.781249743396415,-73.94395113779281,40.75511075967166,-73.96824363323087,892a100f24bffff,892a100d633ffff,"[40.781249743396415, -73.94395113779281]","[40.75511075967166, -73.96824363323087]",4753.153497362101,85,2020-12-01,5.0,12.60717154463788,14,2.9469551683645028,10.0,8.100000000000001,14
6995,O9266,Waiting,3569,86400,86400,40.77659324145505,-73.98045365352932,40.75925603391893,-73.9748429017381,892a1008babffff,892a100d60fffff,"[40.77659324145505, -73.98045365352932]","[40.75925603391893, -73.9748429017381]",2427.236249165309,43,2020-12-01,5.0,7.633551330344359,7,1.5048864744824917,6.5,7.0,7
6996,O6767,Waiting,3569,86400,86400,40.79882769806392,-73.96397345566301,40.79576732672447,-73.96191386834185,892a10088b3ffff,892a10088a3ffff,"[40.79882769806392, -73.96397345566301]","[40.795767326724466, -73.96191386834185]",491.3576788402974,8,2020-12-01,4.0,7.0,1,0.3046417608809844,6.0,7.0,1
6997,O7658,Waiting,3569,86400,86400,40.7563283247359,-73.9976198897282,40.76618657460253,-73.98258113372485,892a10725abffff,892a100d653ffff,"[40.7563283247359, -73.9976198897282]","[40.76618657460253, -73.98258113372485]",2395.1910983482308,43,2020-12-01,4.0,7.59878234170783,7,1.4850184809759033,6.5,7.0,7
6998,O7637,Waiting,3569,86400,86400,40.76065759232904,-73.98946942417291,40.7429121814392,-74.00176545898393,892a10725b3ffff,892a100d24bffff,"[40.76065759232904, -73.98946942417291]","[40.7429121814392, -74.00176545898393]",2875.6768838905014,51,2020-12-01,4.0,8.470109419021194,8,1.7829196680121109,7.0,7.0,8
6999,O6889,Waiting,3569,86400,86400,40.76034429301093,-74.00145387335462,40.76769482777816,-73.96383273376019,892a1072503ffff,892a100d693ffff,"[40.760344293010924, -74.00145387335462]","[40.76769482777816, -73.96383273376019]",5105.888912256872,91,2020-12-01,7.0,13.339889469798706,15,3.1656511255992608,10.5,8.5,15
7000,O9225,Waiting,3569,86400,86400,40.77512997643996,-73.97784179763453,40.75766480164559,-73.97712736766476,892a1008ba3ffff,892a100d60fffff,"[40.775129976439956, -73.97784179763453]","[40.75766480164559, -73.97712736766476]",2328.3068176611628,41,2020-12-01,6.0,7.176212897162362,6,1.443550226949921,6.0,7.0,6
7001,O6742,Waiting,3569,86400,86400,40.75606975130574,-73.97007072942638,40.75721503349615,-73.9745914958705,892a100d633ffff,892a100d60fffff,"[40.75606975130574, -73.97007072942638]","[40.75721503349615, -73.9745914958705]",621.1891719147063,11,2020-12-01,4.0,7.0,1,0.3851372865871179,6.0,7.0,1
7002,O6747,Waiting,3569,86400,86400,40.732092429065005,-73.98870949107635,40.72077515653205,-73.99631632555217,892a100d22fffff,892a1072cabffff,"[40.732092429065005, -73.98870949107635]","[40.72077515653205, -73.99631632555217]",1816.3351873518525,32,2020-12-01,5.0,7.0,5,1.1261278161581485,6.0,7.0,5
7003,O7799,Waiting,3570,86400,86400,40.78810573430477,-73.95287148501903,40.77508534779776,-73.95817584398769,892a100899bffff,892a100893bffff,"[40.78810573430477, -73.95287148501903]","[40.775085347797756, -73.95817584398769]",1872.7118928889288,33,2020-12-01,4.0,7.0,5,1.1610813735911358,6.0,7.0,5
7004,O8648,Waiting,3570,86400,86400,40.739338030250416,-73.99155807019302,40.74398050509845,-73.99135243154689,892a100d20fffff,892a100d21bffff,"[40.739338030250416, -73.99155807019302]","[40.74398050509845, -73.99135243154689]",618.983996811009,11,2020-12-01,6.0,7.0,1,0.3837700780228256,6.0,7.0,1
7005,O1363251,Waiting,3570,86400,86400,40.76476395208602,-73.96415603689906,40.773927587849045,-73.95207299217583,892a100d687ffff,892a10089afffff,"[40.76476395208602, -73.96415603689906]","[40.773927587849045, -73.95207299217583]",2019.9558885070765,36,2020-12-01,6.0,7.0,6,1.252372650874387,6.0,7.0,6
7006,O6885,Waiting,3570,86400,86400,40.77983337552934,-73.95557942625348,40.72741022342036,-73.98949988968344,892a1008917ffff,892a1072c97ffff,"[40.77983337552934, -73.95557942625348]","[40.72741022342036, -73.98949988968344]",8317.041189373362,149,2020-12-01,4.0,19.97398969047009,24,5.156565537411484,15.0,12.100000000000001,24
7007,O7424,Waiting,3570,86400,86400,40.75298722367869,-73.97687807527046,40.76499585239242,-73.98264052504953,892a100d62bffff,892a100d653ffff,"[40.75298722367869, -73.97687807527046]","[40.76499585239242, -73.98264052504953]",1774.1769545788538,31,2020-12-01,7.0,7.0,5,1.0999897118388895,6.0,7.0,5
7008,O7610,Waiting,3570,86400,86400,40.777416178611226,-73.95910257532859,40.79074392103898,-73.96818713863642,892a100890fffff,892a1008837ffff,"[40.777416178611226, -73.95910257532859]","[40.79074392103898, -73.96818713863642]",2148.4379973688115,38,2020-12-01,6.0,7.0,6,1.332031558368663,6.0,7.0,6
7009,O6946,Waiting,3570,86400,86400,40.75887865181807,-73.9722543873814,40.77007108025436,-73.95742021531825,892a100d607ffff,892a100892fffff,"[40.758878651818065, -73.9722543873814]","[40.77007108025436, -73.95742021531825]",2475.238490663688,44,2020-12-01,4.0,7.685633762370099,7,1.5346478642114865,6.5,7.0,7
7010,O11263,Waiting,3570,86400,86400,40.78539193480343,-73.97090604238333,40.76962811752834,-73.98206001088052,892a100895bffff,892a1008b37ffff,"[40.78539193480343, -73.97090604238333]","[40.76962811752834, -73.98206001088052]",2572.2052910321604,46,2020-12-01,4.0,7.790842740769893,7,1.5947672804399395,6.5,7.0,7
7011,O9338,Waiting,3570,86400,86400,40.76950132075372,-73.96918013509732,40.77618577534152,-73.96333752960973,892a100d69bffff,892a1008973ffff,"[40.76950132075372, -73.96918013509732]","[40.77618577534152, -73.96333752960973]",1182.5427585887337,21,2020-12-01,7.0,7.0,3,0.733176510325015,6.0,7.0,3
7012,O7440,Waiting,3570,86400,86400,40.79344803788268,-73.9742438873342,40.769192420192816,-73.98375748882408,892a100883bffff,892a1008b27ffff,"[40.793448037882676, -73.9742438873342]","[40.769192420192816, -73.98375748882408]",3470.4763540162776,62,2020-12-01,5.0,9.81546684410766,10,2.151695339490092,8.0,7.0,10
7013,O6925,Waiting,3570,86400,86400,40.761634394129146,-73.98576298762931,40.75856040158298,-73.97241054919355,892a100d64fffff,892a100d607ffff,"[40.761634394129146, -73.98576298762931]","[40.75856040158298, -73.97241054919355]",1825.0686733232649,32,2020-12-01,4.0,7.0,5,1.1315425774604242,6.0,7.0,5
7014,O8240,Waiting,3570,86400,86400,40.74404936477537,-73.9961398529451,40.72577778587996,-73.99584974040904,892a100d257ffff,892a1072c8fffff,"[40.74404936477537, -73.9961398529451]","[40.72577778587996, -73.99584974040904]",2434.0810724314083,43,2020-12-01,6.0,7.640977963588078,7,1.5091302649074732,6.5,7.0,7
7015,O1363366,Waiting,3570,86400,86400,40.764862156428855,-73.98646560372264,40.74959735256176,-73.98955706546938,892a100d65bffff,892a100d2c3ffff,"[40.764862156428855, -73.98646560372264]","[40.74959735256176, -73.98955706546938]",2074.550436582553,37,2020-12-01,5.0,7.0,6,1.2862212706811829,6.0,7.0,6
7016,O8608,Waiting,3571,86400,86400,40.757597078350834,-73.97122731080444,40.77538862314656,-73.97927248023662,892a100d607ffff,892a1008ba3ffff,"[40.757597078350834, -73.97122731080444]","[40.77538862314656, -73.97927248023662]",2600.8602714908693,46,2020-12-01,4.0,7.821933394567592,7,1.612533368324339,6.5,7.0,7
7017,O8718,Waiting,3571,86400,86400,40.748212795815945,-73.98921889298005,40.75646144554775,-73.98930954100678,892a100d2c7ffff,892a10725a7ffff,"[40.748212795815945, -73.98921889298005]","[40.75646144554775, -73.98930954100678]",1098.7864872546963,19,2020-12-01,4.0,7.0,3,0.6812476220979118,6.0,7.0,3
7018,O8757,Waiting,3571,86400,86400,40.7631009417337,-73.96664328562484,40.76117318947796,-73.97190859534092,892a100d68fffff,892a100d603ffff,"[40.7631009417337, -73.96664328562484]","[40.76117318947796, -73.97190859534092]",746.8674393775754,13,2020-12-01,5.0,7.0,2,0.4630578124140967,6.0,7.0,2
7019,O6481,Waiting,3571,86400,86400,40.78550283548969,-73.95534588620316,40.79565050876223,-73.94281427965309,892a100898bffff,892a1008d07ffff,"[40.78550283548969, -73.95534588620316]","[40.79565050876223, -73.94281427965309]",2147.853347848288,38,2020-12-01,4.0,7.0,6,1.3316690756659388,6.0,7.0,6
7020,O7622,Waiting,3572,86400,86400,40.74600840544278,-73.99319104874999,40.72906932561418,-73.98600720723113,892a100d2cfffff,892a100d35bffff,"[40.74600840544278, -73.99319104874999]","[40.729069325614184, -73.98600720723113]",2450.8076235810818,44,2020-12-01,6.0,7.659126271585473,7,1.5195007266202707,6.5,7.0,7
7021,O8951,Waiting,3572,86400,86400,40.75869487266831,-73.96802606957692,40.75677598905822,-73.98822135430437,892a100d6abffff,892a10725b7ffff,"[40.75869487266831, -73.96802606957692]","[40.75677598905822, -73.98822135430437]",2702.127516637076,48,2020-12-01,3.0,8.281808355551227,8,1.6753190603149872,7.0,7.0,8
7022,O8828,Waiting,3572,86400,86400,40.749148051218256,-73.98983405371278,40.77198389576617,-73.99552791437142,892a100d2c3ffff,892a1008b67ffff,"[40.749148051218256, -73.98983405371278]","[40.77198389576617, -73.99552791437142]",3134.860925843672,56,2020-12-01,5.0,9.101324104540383,9,1.9436137740230763,7.5,7.0,9
7023,O8640,Waiting,3572,86400,86400,40.7456446394664,-73.97557174535444,40.76084868424167,-73.97748548355274,892a100d287ffff,892a100d60bffff,"[40.7456446394664, -73.97557174535444]","[40.76084868424167, -73.97748548355274]",2041.1585185442,36,2020-12-01,7.0,7.0,6,1.265518281497404,6.0,7.0,6
7024,O8416,Waiting,3572,86400,86400,40.74852748337329,-74.00327777935551,40.78649326340064,-73.96879378801732,892a107252fffff,892a1008827ffff,"[40.74852748337329, -74.00327777935551]","[40.78649326340064, -73.96879378801732]",6831.674790620876,122,2020-12-01,6.0,16.96236714782365,20,4.235638370184943,13.0,10.5,20
7025,O6504,Waiting,3572,86400,86400,40.75179050264381,-73.97505318544015,40.76369874997666,-73.97186497809214,892a100d62bffff,892a100d613ffff,"[40.751790502643814, -73.97505318544015]","[40.76369874997666, -73.97186497809214]",1642.0433371673714,29,2020-12-01,4.0,7.0,4,1.0180668690437704,6.0,7.0,4
7026,O8200,Waiting,3572,86400,86400,40.73577808211048,-73.98634220972257,40.75854756039615,-73.96971367594911,892a100d23bffff,892a100d607ffff,"[40.73577808211048, -73.98634220972257]","[40.758547560396146, -73.96971367594911]",3755.572232794052,67,2020-12-01,4.0,10.474795872581543,11,2.328454784332312,8.5,7.0,11
7027,O6650,Waiting,3573,86400,86400,40.775068278332746,-73.95187344127127,40.73604366536555,-73.99287733361555,892a10089afffff,892a100d277ffff,"[40.775068278332746, -73.95187344127127]","[40.73604366536555, -73.99287733361555]",7539.919633701988,135,2020-12-01,5.0,18.430812802566656,22,4.674750172895232,14.0,11.3,22
7028,O6557,Waiting,3573,86400,86400,40.77849735666296,-73.98866689436606,40.77877860537856,-73.98906050693479,892a1008b03ffff,892a1008b03ffff,"[40.77849735666296, -73.98866689436606]","[40.778778605378555, -73.98906050693479]",64.43792740005729,1,2020-12-01,7.0,7.0,0,0.0399515149880355,6.0,7.0,0
7029,O8045,Waiting,3573,86400,86400,40.76933729164334,-73.95776903251651,40.76303876750104,-73.97562766178945,892a100892fffff,892a100d61bffff,"[40.76933729164334, -73.95776903251651]","[40.763038767501044, -73.97562766178945]",2522.380534828302,45,2020-12-01,5.0,7.7367828802887075,7,1.563875931593547,6.5,7.0,7
7030,O7536,Waiting,3573,86400,86400,40.76622176188321,-73.95727615763583,40.85395194577424,-73.9265663012824,892a100d45bffff,892a100ae17ffff,"[40.76622176188321, -73.95727615763583]","[40.853951945774234, -73.9265663012824]",12380.92419569254,222,2020-12-01,6.0,28.933302752326405,37,7.676173001329374,21.5,17.3,37
7031,O12409,Waiting,3573,86400,86400,40.75216552522022,-74.00750022237314,40.76215053322978,-73.98799941059059,892a1072567ffff,892a100d64bffff,"[40.75216552522022, -74.00750022237314]","[40.76215053322978, -73.98799941059059]",2918.211205580541,52,2020-12-01,3.0,8.516259158054886,8,1.809290947459936,7.0,7.0,8
7032,O8266,Waiting,3573,86400,86400,40.75283632503935,-73.97629172577027,40.76004938165405,-73.96979126316187,892a100d62bffff,892a100d617ffff,"[40.75283632503935, -73.97629172577027]","[40.76004938165405, -73.96979126316187]",1293.3726848625988,23,2020-12-01,3.0,7.0,3,0.8018910646148113,6.0,7.0,3
7033,O8491,Waiting,3573,86400,86400,40.77310659529394,-73.96184519110022,40.75318822450211,-73.96563579026308,892a100892bffff,892a100d637ffff,"[40.77310659529394, -73.96184519110022]","[40.75318822450211, -73.96563579026308]",2700.7433638423554,48,2020-12-01,4.0,8.280306549768955,8,1.6744608855822605,7.0,7.0,8
7034,O8871,Waiting,3573,86400,86400,40.76702779922609,-73.98181456561025,40.77594792190287,-73.98030868834131,892a100d653ffff,892a1008ba3ffff,"[40.76702779922609, -73.98181456561025]","[40.77594792190287, -73.98030868834131]",1204.9723961377204,21,2020-12-01,3.0,7.0,3,0.7470828856053866,6.0,7.0,3
7035,O9853,Waiting,3573,86400,86400,40.77436874757372,-73.95253174859273,40.7748968940053,-73.96257120223027,892a1008933ffff,892a1008977ffff,"[40.77436874757372, -73.95253174859273]","[40.7748968940053, -73.96257120223027]",1339.1043768259033,24,2020-12-01,5.0,7.0,4,0.83024471363206,6.0,7.0,4
7036,O7243,Waiting,3574,86400,86400,40.72411926204219,-73.99079684193367,40.71577394188765,-74.00316614363523,892a1072cb3ffff,892a1072c2bffff,"[40.72411926204219, -73.99079684193367]","[40.71577394188765, -74.00316614363523]",1987.511801105174,35,2020-12-01,4.0,7.0,5,1.2322573166852078,6.0,7.0,5
7037,O8310,Waiting,3574,86400,86400,40.76169336745339,-73.97620562483648,40.749086211485015,-73.99432085493711,892a100d60bffff,892a100d2cbffff,"[40.76169336745339, -73.97620562483648]","[40.749086211485015, -73.99432085493711]",2939.7754303509787,52,2020-12-01,5.0,8.539656341930812,8,1.822660766817607,7.0,7.0,8
7038,O8195,Waiting,3574,86400,86400,40.77477309125443,-73.94512329022925,40.730879230077015,-73.99523284350781,892a10089a7ffff,892a1072c9bffff,"[40.77477309125443, -73.94512329022925]","[40.730879230077015, -73.99523284350781]",8873.198135428647,159,2020-12-01,5.0,21.27741997694008,26,5.501382843965761,16.0,12.9,26
7039,O7886,Waiting,3574,86400,86400,40.772723248214575,-73.95898434101585,40.76599257867312,-73.97954493957636,892a100892bffff,892a100d6cfffff,"[40.772723248214575, -73.95898434101585]","[40.765992578673114, -73.97954493957636]",2881.6801069485423,51,2020-12-01,4.0,8.476622916039169,8,1.7866416663080962,7.0,7.0,8
7040,O8936,Waiting,3574,86400,86400,40.7650135177107,-73.95361093396492,40.78184800211876,-73.94717819011187,892a100d443ffff,892a1008987ffff,"[40.7650135177107, -73.95361093396492]","[40.78184800211876, -73.94717819011187]",2400.4844823092767,43,2020-12-01,3.0,7.604525663305564,7,1.4883003790317515,6.5,7.0,7
7041,O8260,Waiting,3574,86400,86400,40.77323809697258,-73.94644268013295,40.76864879371271,-73.95317492477,892a10089a7ffff,892a1008927ffff,"[40.77323809697258, -73.94644268013295]","[40.76864879371271, -73.95317492477]",1085.272062188854,19,2020-12-01,5.0,7.0,3,0.6728686785570895,6.0,7.0,3
7042,O8359,Waiting,3574,86400,86400,40.77397766868124,-73.98225255683148,40.7654029295125,-73.97604188536606,892a1008bafffff,892a100d6cfffff,"[40.77397766868124, -73.98225255683148]","[40.765402929512504, -73.97604188536606]",1410.2766113428854,25,2020-12-01,7.0,7.0,4,0.874371499032589,6.0,7.0,4
7043,O10650,Waiting,3575,86400,86400,40.799181863378216,-73.94166685394242,40.81239176245023,-73.93450542027271,892a1008d17ffff,892a100ab77ffff,"[40.799181863378216, -73.94166685394242]","[40.81239176245023, -73.93450542027271]",2001.4937370969883,36,2020-12-01,6.0,7.0,6,1.2409261170001329,6.0,7.0,6
7044,O8406,Waiting,3575,86400,86400,40.78756592358225,-73.97067142936986,40.78933078636639,-73.98073675366267,892a1008827ffff,892a1008867ffff,"[40.78756592358225, -73.97067142936986]","[40.78933078636639, -73.98073675366267]",1361.154720272466,24,2020-12-01,5.0,7.0,4,0.8439159265689289,6.0,7.0,4
7045,O6690,Waiting,3575,86400,86400,40.74554605595081,-73.99912288989512,40.72015969625091,-74.00780035553048,892a100d243ffff,892a1072c73ffff,"[40.74554605595081, -73.99912288989512]","[40.72015969625091, -74.00780035553048]",3573.549389224296,64,2020-12-01,4.0,9.92730108730836,10,2.2156006213190635,8.0,7.0,10
7046,O9299,Waiting,3575,86400,86400,40.74452715503024,-73.98251384056081,40.756026745564405,-73.99203162683911,892a100d28fffff,892a10725a7ffff,"[40.744527155030234, -73.98251384056081]","[40.756026745564405, -73.99203162683911]",1988.3366727909524,35,2020-12-01,5.0,7.0,5,1.2327687371303904,6.0,7.0,5
7047,O8766,Waiting,3575,86400,86400,40.81540578802731,-73.94984426089123,40.79805319420529,-73.96522449157426,892a1008ca3ffff,892a10088bbffff,"[40.81540578802731, -73.94984426089123]","[40.79805319420529, -73.96522449157426]",3088.586063739,55,2020-12-01,3.0,9.051115879156814,9,1.91492335951818,7.5,7.0,9
7048,O7211,Waiting,3575,86400,86400,40.76757981010266,-73.95298231995905,40.76249559365539,-73.95792985255665,892a100d453ffff,892a100d44bffff,"[40.76757981010266, -73.95298231995905]","[40.76249559365539, -73.95792985255665]",944.9442673086448,17,2020-12-01,6.0,7.0,2,0.5858654457313598,6.0,7.0,2
7049,O8512,Waiting,3575,86400,86400,40.7353464383471,-73.98900688897363,40.764518006486455,-73.98481284901781,892a100d22bffff,892a100d643ffff,"[40.7353464383471, -73.98900688897363]","[40.764518006486455, -73.98481284901781]",3925.606165139354,70,2020-12-01,3.0,10.659282689176198,11,2.4338758223863994,8.5,7.0,11
7050,O6811,Waiting,3576,86400,86400,40.78091043081799,-73.95707603385547,40.81689785199459,-73.96142199233883,892a1008913ffff,892a1008c03ffff,"[40.78091043081799, -73.95707603385547]","[40.81689785199459, -73.96142199233883]",4828.351802310481,86,2020-12-01,4.0,12.68876170550687,14,2.9935781174324982,10.0,8.100000000000001,14
7051,O8938,Waiting,3576,86400,86400,40.74392045839419,-73.9909047607808,40.72551907640416,-74.00172263210905,892a100d21bffff,892a1072c13ffff,"[40.74392045839419, -73.9909047607808]","[40.72551907640416, -74.00172263210905]",2843.2419069522825,51,2020-12-01,3.0,8.434917469043226,8,1.762809982310415,7.0,7.0,8
7052,O9290,Waiting,3576,86400,86400,40.750902009446,-73.96747066480953,40.704829832602414,-74.00965493542401,892a100d627ffff,892a1072817ffff,"[40.750902009445994, -73.96747066480953]","[40.704829832602414, -74.00965493542401]",8320.638599645627,149,2020-12-01,5.0,19.977892880615503,24,5.158795931780288,15.0,12.100000000000001,24
7053,O7051,Waiting,3576,86400,86400,40.78729928886824,-73.96865446062961,40.75819512608887,-73.98241056376867,892a1008827ffff,892a100d67bffff,"[40.78729928886824, -73.96865446062961]","[40.75819512608887, -73.98241056376867]",4287.88709555707,77,2020-12-01,6.0,11.402357498679422,12,2.658489999245384,9.0,7.300000000000001,12
7054,O8675,Waiting,3576,86400,86400,40.76164836273667,-73.98310070779621,40.770737644257295,-73.96402080139148,892a100d647ffff,892a1008967ffff,"[40.76164836273667, -73.98310070779621]","[40.770737644257295, -73.96402080139148]",2815.0863350429863,50,2020-12-01,4.0,8.404368673521638,8,1.7453535277266514,7.0,7.0,8
7055,O9060,Waiting,3576,86400,86400,40.75555189697306,-73.96800567967016,40.761109596563024,-73.97200385741995,892a100d633ffff,892a100d603ffff,"[40.75555189697306, -73.96800567967016]","[40.761109596563024, -73.97200385741995]",911.9429809132145,16,2020-12-01,7.0,7.0,2,0.565404648166193,6.0,7.0,2
7056,O8845,Waiting,3576,86400,86400,40.74628964873739,-73.9938336386395,40.74904995554322,-73.97384239472186,892a100d2cfffff,892a100d62fffff,"[40.74628964873739, -73.9938336386395]","[40.74904995554322, -73.97384239472186]",2688.0972074094275,48,2020-12-01,6.0,8.266585470039228,8,1.666620268593845,7.0,7.0,8
7057,O6596,Waiting,3576,86400,86400,40.78991680541392,-73.96978724101574,40.74671835122743,-73.99722161098167,892a1008837ffff,892a100d253ffff,"[40.789916805413924, -73.96978724101574]","[40.74671835122743, -73.99722161098167]",6816.341431305379,122,2020-12-01,4.0,16.945730452966338,20,4.226131687409335,13.0,10.5,20
7058,O8223,Waiting,3576,86400,86400,40.71994339631037,-74.00294661587631,40.7216980157096,-73.98956318435228,892a1072c0fffff,892a1072ca3ffff,"[40.71994339631037, -74.00294661587631]","[40.7216980157096, -73.98956318435228]",1797.928293872993,32,2020-12-01,6.0,7.0,5,1.1147155422012556,6.0,7.0,5
7059,O7341,Waiting,3576,86400,86400,40.750549723945234,-73.99436475456538,40.76628925585458,-73.9664742723009,892a100d2cbffff,892a100d683ffff,"[40.750549723945234, -73.99436475456538]","[40.76628925585458, -73.9664742723009]",4265.7533763190895,76,2020-12-01,5.0,11.37834241330621,12,2.6447670933178355,9.0,7.300000000000001,12
7060,O7345,Waiting,3577,86400,86400,40.777955871006775,-73.95327954697068,40.76023022033848,-73.9771321796279,892a10089abffff,892a100d60bffff,"[40.777955871006775, -73.95327954697068]","[40.76023022033848, -73.9771321796279]",3958.409031448299,71,2020-12-01,5.0,10.694873799121403,11,2.4542135994979453,8.5,7.0,11
7061,O6752,Waiting,3577,86400,86400,40.707496221891255,-74.0139169573009,40.72339381451818,-74.00482235216094,892a1072813ffff,892a1072c0bffff,"[40.707496221891255, -74.0139169573009]","[40.72339381451818, -74.00482235216094]",2439.5800689314888,43,2020-12-01,4.0,7.646944374790666,7,1.512539642737523,6.5,7.0,7
7062,O7060,Waiting,3577,86400,86400,40.766719066836046,-73.9799713473943,40.79063482761039,-73.94388606680897,892a100d653ffff,892a1008d23ffff,"[40.766719066836046, -73.9799713473943]","[40.79063482761039, -73.94388606680897]",5766.361826658273,103,2020-12-01,7.0,14.756502581924224,17,3.575144332528129,11.5,9.3,17
7063,O23767,Waiting,3577,86400,86400,40.745335309237646,-73.9888132523284,40.76295557152566,-73.97636295065588,892a100d21bffff,892a100d61bffff,"[40.745335309237646, -73.9888132523284]","[40.76295557152566, -73.97636295065588]",2873.7993528010707,51,2020-12-01,7.0,8.46807229778916,8,1.7817555987366638,7.0,7.0,8
7064,O8578,Waiting,3577,86400,86400,40.7359179421601,-73.99444436098591,40.75461593467672,-73.98718237103348,892a100d263ffff,892a100d66bffff,"[40.7359179421601, -73.99444436098591]","[40.754615934676714, -73.98718237103348]",2671.81876207524,48,2020-12-01,6.0,8.248923356851634,8,1.656527632486649,7.0,7.0,8
7065,O7670,Waiting,3577,86400,86400,40.768232398901226,-73.9581487122497,40.77742491654256,-73.94370218590859,892a100892fffff,892a10089b7ffff,"[40.768232398901226, -73.9581487122497]","[40.777424916542564, -73.94370218590859]",2280.81228457348,41,2020-12-01,6.0,7.124681328762225,6,1.4141036164355576,6.0,7.0,6
7066,O7476,Waiting,3577,86400,86400,40.78970038686994,-73.9661750368512,40.770501734874486,-73.9830511465348,892a1008837ffff,892a1008b37ffff,"[40.78970038686994, -73.9661750368512]","[40.770501734874486, -73.9830511465348]",3404.7944947062406,61,2020-12-01,5.0,9.744202026756271,10,2.110972586717869,8.0,7.0,10
7067,O8460,Waiting,3578,86400,86400,40.78558210172676,-73.97488212960724,40.77693760001951,-73.95731635931348,892a1008b97ffff,892a1008907ffff,"[40.78558210172676, -73.97488212960724]","[40.77693760001951, -73.95731635931348]",2607.740654016577,46,2020-12-01,5.0,7.829398609607985,7,1.6167992054902778,6.5,7.0,7
7068,O6465,Waiting,3579,86400,86400,40.74607426791558,-73.97850817176499,40.75153397092308,-73.98962900672166,892a100d283ffff,892a100d2d3ffff,"[40.74607426791558, -73.97850817176499]","[40.75153397092308, -73.98962900672166]",1650.1825778623463,29,2020-12-01,6.0,7.0,4,1.0231131982746546,6.0,7.0,4
7069,O7541,Waiting,3579,86400,86400,40.73996333684465,-73.97567414782895,40.721803291695366,-74.0017745996552,892a100d2a3ffff,892a1072c03ffff,"[40.73996333684465, -73.97567414782895]","[40.721803291695366, -74.0017745996552]",4235.300948989515,76,2020-12-01,6.0,11.34530152965362,12,2.625886588373499,9.0,7.300000000000001,12
7070,O8225,Waiting,3579,86400,86400,40.759825582947016,-73.99495072553589,40.76475456982807,-73.97765820736369,892a10725bbffff,892a100d6cfffff,"[40.759825582947016, -73.99495072553589]","[40.76475456982807, -73.97765820736369]",2395.1052588057137,43,2020-12-01,5.0,7.598689205804199,7,1.4849652604595425,6.5,7.0,7
7071,O8900,Waiting,3579,86400,86400,40.76133444574743,-73.9599066431337,40.77173603525768,-73.94917689269244,892a100d6b3ffff,892a100d4dbffff,"[40.76133444574743, -73.9599066431337]","[40.771736035257675, -73.94917689269244]",1990.529537471388,35,2020-12-01,4.0,7.0,5,1.234128313232261,6.0,7.0,5
7072,O8925,Waiting,3579,86400,86400,40.80279203059701,-73.96972153697355,40.75697398390029,-74.00555775550635,892a100888bffff,892a107250fffff,"[40.80279203059701, -73.96972153697355]","[40.75697398390029, -74.00555775550635]",7747.991039331199,139,2020-12-01,3.0,19.00657027767435,23,4.803754444385343,14.5,11.700000000000001,23
7073,O6594,Waiting,3579,86400,86400,40.74660783139667,-73.97557717706216,40.75791477173978,-73.97820439211091,892a100d297ffff,892a100d673ffff,"[40.74660783139667, -73.97557717706216]","[40.75791477173978, -73.97820439211091]",1546.2056512141376,27,2020-12-01,6.0,7.0,4,0.9586475037527652,6.0,7.0,4
